"","Gene","tau"
"LOC408589","LOC408589",0.901570916230757
"LOC411272","LOC411272",0.658374756821586
"LOC411273","LOC411273",0.937422156715519
"LOC411270","LOC411270",0.817455031726887
"LOC100576192","LOC100576192",0.632260101010101
"LOC409192","LOC409192",0.430858033570478
"LOC409193","LOC409193",0.65186219136686
"LOC409191","LOC409191",0.213587673001043
"LOC409196","LOC409196",0.810026493853324
"LOC409197","LOC409197",0.268600882584369
"LOC102655519","LOC102655519",0.79738005050505
"LOC102655518","LOC102655518",0.912820672478207
"LOC100577506","LOC100577506",0.46756163862164
"LOC102655515","LOC102655515",0.680175306786877
"LOC100577504","LOC100577504",0.686205125713192
"LOC102655512","LOC102655512",0.728285445124823
"LOC100577501","LOC100577501",0.571163756441687
"LOC552633","LOC552633",0.527184727219715
"LOC100576118","LOC100576118",0.860333293274046
"LOC100576116","LOC100576116",0.73753941475527
"LOC100576110","LOC100576110",0.767201785426372
"LOC727014","LOC727014",0.638080252722265
"LOC727015","LOC727015",0.630262704553874
"LOC727012","LOC727012",0.47740972667371
"LOC727010","LOC727010",0.931811240266051
"LOC100577308","LOC100577308",0.694745687711147
"LOC727019","LOC727019",0.807614190687362
"LOC551469","LOC551469",0.788624527994607
"LOC551464","LOC551464",0.89520276465195
"LOC551465","LOC551465",0.827191048999148
"LOC551466","LOC551466",0.313417252469409
"LOC551467","LOC551467",0.419024983044015
"LOC551460","LOC551460",0.715107901228875
"LOC551461","LOC551461",0.517606131242495
"LOC551462","LOC551462",0.597929194409067
"LOC551463","LOC551463",0.642425177427492
"LOC100577440","LOC100577440",0.920062725198866
"LOC100577441","LOC100577441",0.732198172198172
"LOC552278","LOC552278",0.836027784007842
"LOC552279","LOC552279",0.723707317484724
"LOC100577444","LOC100577444",0.880754352030948
"LOC552274","LOC552274",0.531250154961495
"LOC552275","LOC552275",0.61930318944537
"LOC552276","LOC552276",0.600777134203236
"LOC100577449","LOC100577449",0.375896904932338
"LOC552271","LOC552271",0.7829080772477
"LOC552272","LOC552272",0.365760713204128
"LOC552273","LOC552273",0.373527850849671
"LOC726500","LOC726500",0.223538986570235
"LOC410278","LOC410278",0.651279253077407
"LOC410271","LOC410271",0.723528606663822
"LOC410270","LOC410270",0.912574608241058
"LOC410273","LOC410273",0.667585437595035
"LOC410272","LOC410272",0.576266352501201
"LOC410274","LOC410274",0.356638084713982
"LOC409776","LOC409776",0.984716787336875
"LOC409777","LOC409777",0.893267409007811
"LOC411492","LOC411492",0.561951269196383
"LOC411493","LOC411493",0.301985979605816
"LOC411490","LOC411490",0.814631942176841
"LOC411491","LOC411491",0.267554948948008
"LOC411496","LOC411496",0.730150906656931
"LOC411494","LOC411494",0.954042657820538
"LOC411406","LOC411406",0.754572017052259
"LOC100577998","LOC100577998",0.692383608981821
"LOC100577999","LOC100577999",0.536235685873516
"LOC100577992","LOC100577992",0.868080489505477
"LOC100577994","LOC100577994",0.797690144529462
"LOC100577995","LOC100577995",0.796464465329345
"LOC100577996","LOC100577996",0.810841836734694
"LOC100577997","LOC100577997",0.986506922129311
"LOC724683","LOC724683",0.842581379275811
"LOC409770","LOC409770",0.749017322546734
"LOC409771","LOC409771",0.863612712085942
"Mir307","Mir307",0.905368837787184
"LOC107965821","LOC107965821",0.721198471198471
"LOC551640","LOC551640",0.890640900658547
"LOC552638","LOC552638",0.407389244528806
"LOC409778","LOC409778",0.716133356919787
"LOC550739","LOC550739",0.436145429302369
"LOC412593","LOC412593",0.359416724097707
"LOC552639","LOC552639",0.894100000928265
"LOC550735","LOC550735",0.602383327790711
"LOC550734","LOC550734",0.683759814748308
"LOC550732","LOC550732",0.963850487868906
"LOC551649","LOC551649",0.544276563218067
"Or11","Or11",0.995247142269086
"LOC107966086","LOC107966086",0.860751991260466
"LOC724592","LOC724592",0.880324796722514
"LOC724593","LOC724593",0.509489659980827
"LOC724590","LOC724590",0.992185447037477
"LOC724591","LOC724591",0.783852727555156
"LOC724596","LOC724596",0.346186826613351
"LOC724594","LOC724594",0.860163976251119
"LOC724595","LOC724595",0.762285146246496
"LOC100578854","LOC100578854",0.902562115884916
"LOC100578855","LOC100578855",0.788655788655789
"LOC100578856","LOC100578856",0.68153879217709
"LOC724599","LOC724599",0.516257167713997
"LOC100578852","LOC100578852",0.459581712755196
"LOC100578853","LOC100578853",0.615777929610958
"LOC550659","LOC550659",0.521749064963946
"LOC550651","LOC550651",0.24495466901513
"LOC550655","LOC550655",0.838845077225313
"LOC550656","LOC550656",0.376142964730648
"LOC412599","LOC412599",0.800117411875622
"LOC726283","LOC726283",0.921111719115887
"LOC102656196","LOC102656196",0.931216304145752
"LOC102656197","LOC102656197",0.58518331734956
"LOC102656195","LOC102656195",0.949988696273387
"LOC102656192","LOC102656192",0.582706041304767
"LOC102656190","LOC102656190",0.9466984916472
"LOC102656191","LOC102656191",0.889209334726576
"LOC412608","LOC412608",0.75208275862069
"LOC102656198","LOC102656198",0.856746643187321
"LOC102656199","LOC102656199",0.444639140962858
"TpnT","TpnT",0.890682275078868
"TpnI","TpnI",0.943134635296967
"LOC409759","LOC409759",0.592771240139661
"LOC409755","LOC409755",0.558454452069204
"LOC409756","LOC409756",0.264151369463869
"LOC409757","LOC409757",0.346639849891375
"LOC409751","LOC409751",0.896607351978251
"LOC409752","LOC409752",0.870261323892102
"LOC409753","LOC409753",0.584855234526112
"LOC724187","LOC724187",0.824381350424756
"LOC726219","LOC726219",0.773230155633589
"LOC724121","LOC724121",0.47004454019229
"LOC724120","LOC724120",0.921297570743172
"LOC408809","LOC408809",0.90525974504705
"LOC408808","LOC408808",0.479394741805096
"LOC408807","LOC408807",0.954013550777548
"LOC408805","LOC408805",0.810633447365548
"LOC408804","LOC408804",0.998507431699697
"LOC408803","LOC408803",0.83425480198255
"LOC408801","LOC408801",0.686029209487951
"LOC724126","LOC724126",0.736852248069073
"LOC727368","LOC727368",0.985943279901356
"LOC724125","LOC724125",0.652157317460122
"LOC725245","LOC725245",0.848932442272736
"LOC725244","LOC725244",0.498159473935462
"LOC102655076","LOC102655076",0.976630434782609
"LOC725246","LOC725246",0.883164906994899
"LOC102655070","LOC102655070",0.82357850808555
"LOC102655071","LOC102655071",0.667020458391017
"LOC102655072","LOC102655072",0.906075624349006
"LOC102655073","LOC102655073",0.875943744921586
"LOC102655078","LOC102655078",0.957015158618534
"LOC725248","LOC725248",0.617380704105119
"LOC552476","LOC552476",0.733674281380829
"LOC552477","LOC552477",0.945139348881353
"LOC100576476","LOC100576476",0.872428229665072
"LOC552472","LOC552472",0.34237627806034
"LOC100576471","LOC100576471",0.952993578100031
"LOC100576472","LOC100576472",0.386730751230428
"LOC100576473","LOC100576473",0.898221343873518
"LOC100576478","LOC100576478",0.859318007696902
"LOC552479","LOC552479",0.371717444349023
"LOC551929","LOC551929",0.972830606285457
"LOC551928","LOC551928",0.436819758276406
"LOC727350","LOC727350",0.440484589809126
"LOC551920","LOC551920",0.733583679936621
"LOC724761","LOC724761",0.928564525379983
"LOC551922","LOC551922",0.963857849114066
"LOC552671","LOC552671",0.883724532394951
"LOC551924","LOC551924",0.734568056457446
"LOC551927","LOC551927",0.887175440748476
"LOC552179","LOC552179",0.84367663234298
"LOC409414","LOC409414",0.548289979257145
"LOC552712","LOC552712",0.859669080192653
"LOC102655212","LOC102655212",0.838251947743211
"LOC102655213","LOC102655213",0.92079538797465
"LOC552717","LOC552717",0.629385885598467
"LOC552716","LOC552716",0.716254642598431
"LOC102655216","LOC102655216",0.746460090245807
"LOC102655217","LOC102655217",0.408508692550405
"LOC102655218","LOC102655218",0.981304087920173
"LOC102655219","LOC102655219",0.872916377756206
"LOC552719","LOC552719",0.725099967922934
"LOC552718","LOC552718",0.458190338508384
"LOC725225","LOC725225",0.771593446425982
"LOC726762","LOC726762",0.869371100713012
"LOC724703","LOC724703",0.755289272305271
"LOC724763","LOC724763",0.781733938195495
"LOC413263","LOC413263",0.772047776771288
"LOC413261","LOC413261",0.431936982902648
"LOC413260","LOC413260",0.651750888685266
"LOC413267","LOC413267",0.400576419901241
"LOC413266","LOC413266",0.568249008631706
"LOC413265","LOC413265",0.81320499465888
"LOC413264","LOC413264",0.867176690866651
"LOC724700","LOC724700",0.75728686249626
"H","H",0.463373844804713
"LOC724705","LOC724705",0.87658224759674
"LOC724704","LOC724704",0.581504994074826
"LOC410042","LOC410042",0.714725893644715
"LOC410043","LOC410043",0.811384662405639
"LOC410040","LOC410040",0.495882692527667
"LOC100578051","LOC100578051",0.694415808957036
"LOC410510","LOC410510",0.519896175300931
"LOC410511","LOC410511",0.536947818399797
"LOC410044","LOC410044",0.630973474399307
"LOC410045","LOC410045",0.773879898006973
"RpLP1","RpLP1",0.248304816876246
"LOC727354","LOC727354",0.416983409310715
"LOC410518","LOC410518",0.60733437714062
"LOC107965689","LOC107965689",0.691937854293513
"LOC107964298","LOC107964298",0.829197486677802
"LOC107964299","LOC107964299",0.914909090909091
"LOC552419","LOC552419",0.791631816323949
"LOC107964294","LOC107964294",0.852825126262626
"LOC107964295","LOC107964295",0.823154623154623
"LOC107964296","LOC107964296",0.806872553284037
"LOC107964297","LOC107964297",0.886660901524159
"LOC107964290","LOC107964290",0.644401184732241
"LOC107964291","LOC107964291",0.572106936288578
"LOC107964292","LOC107964292",0.947596656217346
"LOC107964293","LOC107964293",0.880508998223527
"LOC727412","LOC727412",0.894102810046538
"LOC726268","LOC726268",0.946376284065165
"LOC726269","LOC726269",0.592344545009144
"LOC552841","LOC552841",0.583386122379833
"LOC410924","LOC410924",0.468278599080257
"LOC726418","LOC726418",0.895337287478633
"LOC726262","LOC726262",0.994708432848264
"LOC726260","LOC726260",0.708849539329606
"LOC552840","LOC552840",0.503280814368151
"LOC727410","LOC727410",0.987956448372753
"LOC726264","LOC726264",0.456943697647752
"LOC726265","LOC726265",0.369919075003877
"LOC551041","LOC551041",0.556815939815013
"Mir1175","Mir1175",0.919006479481641
"LOC727416","LOC727416",0.778510101010101
"LOC727417","LOC727417",0.86051662479245
"LOC102654033","LOC102654033",0.443535437256946
"LOC102654032","LOC102654032",0.767798304465676
"LOC107965538","LOC107965538",0.70079892814609
"LOC107965539","LOC107965539",0.767564948376756
"LOC102654037","LOC102654037",0.857072154206825
"LOC727246","LOC727246",0.818332054023965
"LOC107965532","LOC107965532",0.857154490081756
"LOC107965533","LOC107965533",0.733162485388005
"LOC107965530","LOC107965530",0.5693412682126
"LOC107965531","LOC107965531",0.858186751197855
"LOC107965536","LOC107965536",0.978118312970249
"LOC107965537","LOC107965537",0.923219537143588
"LOC107965534","LOC107965534",0.993332105937867
"LOC107965535","LOC107965535",0.94374159849445
"LOC100577053","LOC100577053",0.875569709347272
"LOC726987","LOC726987",0.889533997671062
"LOC552849","LOC552849",0.754670117634535
"LOC552848","LOC552848",0.576681131883215
"LOC726941","LOC726941",0.597940123598631
"LOC107964125","LOC107964125",0.960382346959528
"LOC726947","LOC726947",0.561019895851992
"LOC107965459","LOC107965459",0.940298507462687
"LOC107965458","LOC107965458",0.933538695125334
"LOC107965455","LOC107965455",0.883554647599591
"LOC107965454","LOC107965454",0.902255109231853
"LOC107965457","LOC107965457",0.876232917409388
"LOC107965456","LOC107965456",0.81729055258467
"LOC107965451","LOC107965451",0.795399449035813
"LOC107965450","LOC107965450",0.662910618792972
"LOC107965453","LOC107965453",0.683905723905724
"LOC107965452","LOC107965452",0.823072996426748
"LOC409039","LOC409039",0.728313152668332
"LOC409038","LOC409038",0.691189718398475
"LOC411396","LOC411396",0.941214196507695
"LOC411391","LOC411391",0.606962582088229
"LOC411642","LOC411642",0.550270744356315
"LOC726278","LOC726278",0.966072055896015
"LOC411392","LOC411392",0.635406881035827
"LOC409032","LOC409032",0.368701216452958
"LOC409034","LOC409034",0.720537963373315
"LOC411649","LOC411649",0.555579527330724
"LOC409036","LOC409036",0.708878960979156
"LOC551045","LOC551045",0.30883597713813
"LOC725189","LOC725189",0.791908501849382
"LOC726215","LOC726215",0.477257071646408
"LOC726984","LOC726984",0.710014308531878
"LOC107965989","LOC107965989",1
"LOC107965988","LOC107965988",0.626153974379444
"LOC107965981","LOC107965981",0.935725123277279
"LOC107965987","LOC107965987",0.644932014833127
"LOC107965985","LOC107965985",0.858048187892286
"LOC102654678","LOC102654678",0.814491857349
"LOC411023","LOC411023",0.965593665593666
"LOC411021","LOC411021",0.74511833896063
"LOC726983","LOC726983",0.396728042009499
"LOC411026","LOC411026",0.376197389078865
"LOC411024","LOC411024",0.491917146363809
"LOC102653954","LOC102653954",0.680665487867418
"LOC102656369","LOC102656369",0.71866258472181
"LOC411091","LOC411091",0.389703643644306
"LOC102654677","LOC102654677",0.873520480882444
"LOC551316","LOC551316",0.328998776298524
"LOC102654676","LOC102654676",0.732720002769508
"LOC100577949","LOC100577949",0.673719671375921
"LOC412948","LOC412948",0.901002359382015
"LOC551314","LOC551314",0.485362015588327
"LOC102653788","LOC102653788",0.8571367884452
"LOC726908","LOC726908",0.658757877680562
"LOC100576901","LOC100576901",0.83634798794696
"LOC100576902","LOC100576902",0.929407010997278
"LOC100576903","LOC100576903",0.927188545270242
"LOC408631","LOC408631",0.681203491745682
"LOC408632","LOC408632",0.505652967882113
"LOC408633","LOC408633",0.429610455517586
"LOC100576908","LOC100576908",0.720452100127972
"LOC100577945","LOC100577945",0.612541990486316
"LOC107966055","LOC107966055",0.596237644438257
"LOC724929","LOC724929",0.52561807783045
"LOC724928","LOC724928",0.294477602701294
"LOC724299","LOC724299",0.831948874385111
"LOC724295","LOC724295",0.962617653429955
"LOC100577943","LOC100577943",0.825663735553401
"LOC724297","LOC724297",0.897427101200686
"LOC551311","LOC551311",0.299747000408639
"LOC724291","LOC724291",0.71798895099866
"LOC724290","LOC724290",0.425045252944659
"LOC724293","LOC724293",0.608397286175064
"LOC100577942","LOC100577942",0.91731881166428
"LOC100578195","LOC100578195",0.784090470255753
"LOC100578194","LOC100578194",0.792602062398361
"LOC100578625","LOC100578625",0.964036697247706
"LOC100578624","LOC100578624",0.464429623916166
"LOC100578191","LOC100578191",0.509014283044826
"Glob1","Glob1",0.740278921193076
"LOC100578193","LOC100578193",0.76561319885788
"LOC412094","LOC412094",0.340964400918793
"LOC100578629","LOC100578629",0.559742725753663
"LOC100578628","LOC100578628",0.757031056242939
"LOC102656509","LOC102656509",0.999278625107017
"LOC102656508","LOC102656508",0.896473408617753
"LOC102656505","LOC102656505",0.743371777476255
"LOC102656504","LOC102656504",0.816397076600864
"LOC102656501","LOC102656501",0.318871003921629
"LOC102656500","LOC102656500",0.765670984636062
"LOC102656502","LOC102656502",0.637587895529884
"LOC552735","LOC552735",0.89886939792517
"Ppib","Ppib",0.666147309417544
"LOC725473","LOC725473",0.538588270309902
"LOC551712","LOC551712",0.71663968005183
"LOC551710","LOC551710",0.584858590196041
"LOC551711","LOC551711",0.736449913722641
"LOC100578999","LOC100578999",0.573562164525296
"LOC100578998","LOC100578998",0.808209261620243
"LOC413728","LOC413728",0.676322868552482
"LOC551715","LOC551715",0.814392853862405
"LOC100578995","LOC100578995",0.900363498671359
"LOC413727","LOC413727",0.439820760721433
"LOC413724","LOC413724",0.235066139011554
"Ubx","Ubx",0.906991479134804
"LOC100578990","LOC100578990",0.756444013303769
"LOC413720","LOC413720",0.312555834432297
"LOC100578992","LOC100578992",0.964084617283505
"LOC100578443","LOC100578443",0.499628861908992
"LOC100578442","LOC100578442",0.952512934220251
"LOC100578440","LOC100578440",0.98730807467138
"LOC100578446","LOC100578446",0.945320348806851
"LOC100578445","LOC100578445",0.819957070903849
"LOC100578444","LOC100578444",0.779949022939677
"LOC725740","LOC725740",0.736409359741571
"LOC552362","LOC552362",0.622425619382023
"LOC725742","LOC725742",0.441889474496916
"LOC100578448","LOC100578448",0.715586821615039
"LOC725744","LOC725744",0.656316143131212
"LOC725745","LOC725745",0.41817081003158
"LOC725746","LOC725746",0.838119815745114
"LOC725747","LOC725747",0.30483070426687
"LOC552596","LOC552596",0.601971440722409
"LOC412419","LOC412419",0.369587504078647
"LOC102656761","LOC102656761",0.994153838298741
"LOC412416","LOC412416",0.807121005718216
"LOC102656762","LOC102656762",0.875589225589226
"LOC102656765","LOC102656765",0.657339015151515
"LOC412412","LOC412412",0.459241682355977
"LOC102656766","LOC102656766",0.83359039496764
"LOC724439","LOC724439",0.839180185722097
"LOC725478","LOC725478",0.546867676379027
"Oa1","Oa1",0.961700191428209
"LOC725992","LOC725992",0.485003096827472
"LOC724431","LOC724431",0.358295969903113
"LOC724430","LOC724430",0.690293847566575
